AnimalID,Name,DateOfBirth,Gender,HabitatID,SpeciesID,DietPlanID
10760,Animal_10760,2018-07-02,Female,403,457,489
10761,Animal_10761,2012-02-11,Female,491,37,340
10762,Animal_10762,2014-02-20,Female,35,362,19
10763,Animal_10763,2015-11-08,Male,218,109,210
10764,Animal_10764,2020-01-31,Male,113,63,9
10765,Animal_10765,2018-11-13,Female,175,169,272
10766,Animal_10766,2012-03-12,Female,99,78,188
10767,Animal_10767,2020-02-18,Male,377,297,476
10768,Animal_10768,2017-02-19,Female,458,364,71
10769,Animal_10769,2018-07-26,Male,418,77,154
10770,Animal_10770,2023-06-12,Female,353,207,421
10771,Animal_10771,2016-05-27,Male,486,124,295
10772,Animal_10772,2019-07-26,Male,271,500,293
10773,Animal_10773,2011-05-04,Male,352,374,314
10774,Animal_10774,2023-02-16,Male,343,152,334
10775,Animal_10775,2018-04-16,Female,159,166,31
10776,Animal_10776,2017-12-24,Male,337,457,60
10777,Animal_10777,2011-08-16,Female,393,38,370
10778,Animal_10778,2016-01-15,Female,450,316,236
10779,Animal_10779,2021-09-19,Male,177,436,12
10780,Animal_10780,2015-11-03,Female,48,385,217
10781,Animal_10781,2019-02-18,Male,287,268,25
10782,Animal_10782,2011-01-28,Female,344,488,426
10783,Animal_10783,2018-06-30,Male,208,357,399
10784,Animal_10784,2024-08-14,Male,19,49,30
10785,Animal_10785,2018-09-11,Male,191,140,493
10786,Animal_10786,2011-11-04,Female,435,376,264
10787,Animal_10787,2012-08-13,Male,87,467,245
10788,Animal_10788,2010-08-29,Female,215,433,347
10789,Animal_10789,2014-01-15,Male,191,50,335
10790,Animal_10790,2016-08-02,Male,6,78,445
10791,Animal_10791,2013-01-12,Male,466,353,124
10792,Animal_10792,2023-12-23,Male,441,122,304
10793,Animal_10793,2019-10-28,Female,88,466,3
10794,Animal_10794,2019-08-18,Female,469,427,483
10795,Animal_10795,2014-05-08,Male,92,450,140
10796,Animal_10796,2020-05-24,Male,366,314,222
10797,Animal_10797,2013-08-12,Female,395,34,42
10798,Animal_10798,2015-06-07,Male,463,491,389
10799,Animal_10799,2017-05-10,Female,221,33,303
10800,Animal_10800,2016-02-18,Male,225,479,258
10801,Animal_10801,2018-12-13,Female,167,127,17
10802,Animal_10802,2013-03-26,Female,312,462,189
10803,Animal_10803,2017-06-18,Male,114,446,451
10804,Animal_10804,2021-02-01,Female,142,389,364
10805,Animal_10805,2019-11-17,Male,397,384,462
10806,Animal_10806,2020-10-24,Female,116,201,224
10807,Animal_10807,2021-02-12,Female,377,152,288
10808,Animal_10808,2024-05-16,Female,309,415,287
10809,Animal_10809,2011-02-19,Female,67,218,174
10810,Animal_10810,2010-08-24,Male,275,161,460
10811,Animal_10811,2015-06-03,Male,271,208,76
10812,Animal_10812,2010-01-31,Female,191,195,244
10813,Animal_10813,2023-03-04,Female,25,324,114
10814,Animal_10814,2012-04-28,Female,249,236,224
10815,Animal_10815,2015-05-13,Female,500,154,307
10816,Animal_10816,2018-01-09,Female,478,304,187
10817,Animal_10817,2023-03-07,Female,89,398,74
10818,Animal_10818,2019-09-11,Male,276,479,206
10819,Animal_10819,2013-02-27,Female,317,13,139
10820,Animal_10820,2018-08-11,Male,21,460,154
10821,Animal_10821,2015-06-05,Female,23,322,350
10822,Animal_10822,2015-05-23,Male,102,246,485
10823,Animal_10823,2012-02-18,Female,58,422,471
10824,Animal_10824,2020-10-01,Female,368,243,19
10825,Animal_10825,2011-01-25,Male,73,301,359
10826,Animal_10826,2012-07-20,Female,128,71,210
10827,Animal_10827,2012-02-09,Female,258,2,3
10828,Animal_10828,2024-08-07,Male,289,460,31
10829,Animal_10829,2014-03-01,Female,441,324,275
10830,Animal_10830,2013-02-09,Female,103,211,495
10831,Animal_10831,2010-09-08,Female,190,118,254
10832,Animal_10832,2010-09-20,Male,273,63,445
10833,Animal_10833,2012-07-31,Female,216,212,172
10834,Animal_10834,2018-08-26,Female,211,322,204
10835,Animal_10835,2017-06-29,Female,262,148,428
10836,Animal_10836,2014-01-06,Female,429,276,295
10837,Animal_10837,2017-07-07,Female,38,159,11
10838,Animal_10838,2018-10-29,Female,485,88,104
10839,Animal_10839,2012-01-01,Male,375,436,160
10840,Animal_10840,2012-01-02,Female,263,414,25
10841,Animal_10841,2011-07-20,Female,191,485,298
10842,Animal_10842,2022-03-08,Female,28,121,462
10843,Animal_10843,2013-10-07,Male,239,369,497
10844,Animal_10844,2014-04-24,Female,461,396,99
10845,Animal_10845,2021-01-09,Male,396,346,167
10846,Animal_10846,2017-02-09,Female,416,263,153
10847,Animal_10847,2020-02-07,Female,38,267,456
10848,Animal_10848,2012-09-02,Female,457,149,348
10849,Animal_10849,2023-02-06,Female,146,472,474
10850,Animal_10850,2019-07-18,Male,67,341,488
10851,Animal_10851,2020-02-17,Female,238,24,13
10852,Animal_10852,2015-08-30,Male,204,491,172
10853,Animal_10853,2020-01-27,Female,353,57,284
10854,Animal_10854,2016-07-19,Female,206,225,262
10855,Animal_10855,2012-05-27,Male,70,324,160
10856,Animal_10856,2011-08-31,Male,327,165,410
10857,Animal_10857,2011-10-16,Female,476,375,133
10858,Animal_10858,2023-11-19,Male,354,470,215
10859,Animal_10859,2011-11-20,Female,337,407,432
10860,Animal_10860,2014-11-01,Male,136,232,18
10861,Animal_10861,2018-06-15,Male,184,460,342
10862,Animal_10862,2015-09-23,Male,83,400,409
10863,Animal_10863,2024-09-18,Male,323,399,215
10864,Animal_10864,2020-12-24,Male,455,143,468
10865,Animal_10865,2013-08-11,Female,274,60,289
10866,Animal_10866,2020-02-11,Male,20,68,457
10867,Animal_10867,2016-05-05,Male,120,444,497
10868,Animal_10868,2015-04-17,Female,427,106,18
10869,Animal_10869,2024-02-18,Female,258,111,289
10870,Animal_10870,2022-09-08,Female,464,358,36
10871,Animal_10871,2017-06-28,Female,11,289,34
10872,Animal_10872,2011-09-22,Female,442,163,431
10873,Animal_10873,2016-04-05,Male,190,359,38
10874,Animal_10874,2024-07-08,Female,263,91,348
10875,Animal_10875,2013-12-27,Female,153,236,313
10876,Animal_10876,2021-10-12,Male,223,253,445
10877,Animal_10877,2015-09-25,Female,465,51,430
10878,Animal_10878,2018-07-27,Female,407,468,381
10879,Animal_10879,2013-02-02,Female,262,220,323
10880,Animal_10880,2017-07-14,Male,179,374,337
10881,Animal_10881,2014-09-10,Female,106,405,83
10882,Animal_10882,2013-12-08,Male,273,466,97
10883,Animal_10883,2020-10-06,Female,349,304,309
10884,Animal_10884,2021-01-05,Female,462,467,245
10885,Animal_10885,2011-12-24,Female,499,243,321
10886,Animal_10886,2018-05-04,Female,482,233,123
10887,Animal_10887,2022-10-14,Male,110,233,340
10888,Animal_10888,2023-09-07,Male,224,354,202
10889,Animal_10889,2010-10-21,Female,474,465,474
10890,Animal_10890,2012-06-26,Female,37,279,271
10891,Animal_10891,2024-08-25,Female,335,40,39
10892,Animal_10892,2022-07-04,Female,132,246,97
10893,Animal_10893,2018-11-12,Male,159,33,152
10894,Animal_10894,2016-05-22,Male,190,251,312
10895,Animal_10895,2019-06-24,Female,433,105,225
10896,Animal_10896,2020-06-22,Female,231,215,117
10897,Animal_10897,2010-06-25,Male,165,271,144
10898,Animal_10898,2015-11-12,Female,378,240,68
10899,Animal_10899,2016-06-18,Male,82,313,220
10900,Animal_10900,2017-09-28,Male,7,397,459
10901,Animal_10901,2020-08-06,Female,48,88,450
10902,Animal_10902,2019-01-25,Male,278,420,155
10903,Animal_10903,2020-12-02,Female,299,80,387
10904,Animal_10904,2019-05-25,Male,435,351,136
10905,Animal_10905,2018-01-17,Female,66,345,452
10906,Animal_10906,2023-05-05,Female,327,337,38
10907,Animal_10907,2010-10-04,Female,59,215,328
10908,Animal_10908,2024-02-03,Male,273,127,488
10909,Animal_10909,2018-06-29,Male,352,18,62
10910,Animal_10910,2012-03-30,Male,484,249,78
10911,Animal_10911,2020-03-16,Female,384,396,433
10912,Animal_10912,2011-05-16,Female,435,227,266
10913,Animal_10913,2021-08-05,Female,411,451,281
10914,Animal_10914,2023-06-06,Male,360,26,48
10915,Animal_10915,2018-08-31,Female,311,351,364
10916,Animal_10916,2011-08-24,Female,184,401,79
10917,Animal_10917,2024-06-06,Male,163,481,56
10918,Animal_10918,2010-03-15,Male,371,289,362
10919,Animal_10919,2016-05-29,Male,473,352,255
10920,Animal_10920,2023-05-07,Female,432,128,152
10921,Animal_10921,2011-10-11,Female,441,191,92
10922,Animal_10922,2022-08-29,Female,72,114,341
10923,Animal_10923,2010-08-10,Male,412,436,201
10924,Animal_10924,2018-08-19,Female,490,276,248
10925,Animal_10925,2023-03-18,Female,448,82,160
10926,Animal_10926,2020-02-23,Male,46,221,457
10927,Animal_10927,2021-07-28,Female,381,364,141
10928,Animal_10928,2017-07-02,Male,134,467,30
10929,Animal_10929,2022-05-30,Male,466,318,284
10930,Animal_10930,2017-02-12,Female,341,455,95
10931,Animal_10931,2013-06-21,Female,377,313,10
10932,Animal_10932,2014-06-09,Male,184,9,158
10933,Animal_10933,2021-05-10,Female,304,244,23
10934,Animal_10934,2024-05-19,Female,380,248,395
10935,Animal_10935,2016-01-31,Male,17,363,11
10936,Animal_10936,2023-03-21,Female,104,179,439
10937,Animal_10937,2014-03-27,Female,345,235,9
10938,Animal_10938,2022-10-02,Female,113,279,200
10939,Animal_10939,2020-10-22,Female,437,323,284
10940,Animal_10940,2020-09-24,Male,407,8,257
10941,Animal_10941,2018-02-19,Female,262,225,113
10942,Animal_10942,2018-07-09,Male,170,402,27
10943,Animal_10943,2017-07-18,Female,46,89,22
10944,Animal_10944,2021-03-17,Female,177,423,216
10945,Animal_10945,2010-08-18,Male,230,199,406
10946,Animal_10946,2017-06-03,Female,341,331,108
10947,Animal_10947,2021-01-07,Female,172,480,286
10948,Animal_10948,2017-06-15,Male,12,463,188
10949,Animal_10949,2019-10-04,Male,424,273,437
10950,Animal_10950,2014-04-12,Male,451,487,227
10951,Animal_10951,2021-02-08,Male,36,341,458
10952,Animal_10952,2015-06-10,Female,163,69,415
10953,Animal_10953,2010-04-29,Male,100,141,367
10954,Animal_10954,2019-08-05,Female,455,131,342
10955,Animal_10955,2015-11-21,Female,479,225,95
10956,Animal_10956,2017-05-11,Female,44,438,260
10957,Animal_10957,2018-12-23,Male,130,300,188
10958,Animal_10958,2011-10-21,Male,217,339,256
10959,Animal_10959,2024-08-24,Female,344,96,100
10960,Animal_10960,2024-02-16,Female,174,197,183
10961,Animal_10961,2018-02-08,Female,353,494,12
10962,Animal_10962,2022-11-24,Male,431,22,239
10963,Animal_10963,2021-10-03,Male,220,112,182
10964,Animal_10964,2014-05-22,Male,274,29,380
10965,Animal_10965,2013-07-31,Female,489,58,45
10966,Animal_10966,2016-09-02,Female,367,332,424
10967,Animal_10967,2018-08-22,Male,122,80,285
10968,Animal_10968,2024-12-22,Male,195,20,407
10969,Animal_10969,2019-02-08,Female,309,131,438
10970,Animal_10970,2020-09-05,Male,115,75,103
10971,Animal_10971,2017-08-01,Female,308,121,98
10972,Animal_10972,2019-03-10,Female,236,325,62
10973,Animal_10973,2012-10-25,Male,414,282,163
10974,Animal_10974,2012-06-15,Female,208,388,401
10975,Animal_10975,2014-12-26,Female,300,388,200
10976,Animal_10976,2017-03-08,Female,22,185,30
10977,Animal_10977,2010-10-03,Male,459,226,15
10978,Animal_10978,2011-08-22,Male,193,421,397
10979,Animal_10979,2019-12-19,Female,364,114,354
10980,Animal_10980,2024-02-18,Male,63,445,397
10981,Animal_10981,2024-01-08,Male,113,21,480
10982,Animal_10982,2022-08-13,Male,252,125,471
10983,Animal_10983,2019-05-06,Female,395,117,248
10984,Animal_10984,2011-12-29,Male,333,496,35
10985,Animal_10985,2014-03-01,Male,186,381,187
10986,Animal_10986,2024-05-18,Male,198,447,388
10987,Animal_10987,2022-01-09,Male,257,356,338
10988,Animal_10988,2021-04-13,Male,472,248,62
10989,Animal_10989,2016-12-08,Male,312,197,156
10990,Animal_10990,2023-03-17,Female,480,35,409
10991,Animal_10991,2012-05-03,Female,316,481,130
10992,Animal_10992,2016-04-09,Female,46,406,209
10993,Animal_10993,2016-06-28,Female,283,313,417
10994,Animal_10994,2011-03-16,Male,387,72,95
10995,Animal_10995,2018-01-09,Female,109,460,20
10996,Animal_10996,2015-06-12,Male,111,444,407
10997,Animal_10997,2015-07-30,Male,262,134,99
10998,Animal_10998,2011-10-21,Male,326,349,333
10999,Animal_10999,2012-05-10,Male,233,290,56
11000,Animal_11000,2012-07-24,Female,343,267,98
11001,Animal_11001,2015-06-29,Male,294,142,323
11002,Animal_11002,2011-08-30,Male,338,387,500
11003,Animal_11003,2010-04-22,Male,326,497,133
11004,Animal_11004,2013-03-16,Male,142,151,165
11005,Animal_11005,2016-10-23,Female,196,429,372
11006,Animal_11006,2011-03-09,Female,493,59,185
11007,Animal_11007,2010-10-27,Female,107,414,161
11008,Animal_11008,2023-06-21,Female,145,211,186
11009,Animal_11009,2011-03-20,Female,239,166,276
11010,Animal_11010,2019-03-14,Female,479,359,276
11011,Animal_11011,2013-05-30,Male,416,482,79
11012,Animal_11012,2021-06-07,Male,489,219,132
11013,Animal_11013,2021-01-30,Female,96,195,14
11014,Animal_11014,2015-07-20,Male,173,7,412
11015,Animal_11015,2011-05-30,Female,70,98,123
11016,Animal_11016,2017-06-28,Female,13,334,45
11017,Animal_11017,2023-02-10,Female,187,236,4
11018,Animal_11018,2019-04-27,Male,28,114,137
11019,Animal_11019,2017-09-25,Male,133,107,257
11020,Animal_11020,2018-02-05,Male,26,428,253
11021,Animal_11021,2015-04-28,Male,391,129,424
11022,Animal_11022,2017-08-27,Male,68,166,467
11023,Animal_11023,2014-02-17,Female,191,65,332
11024,Animal_11024,2015-01-21,Male,81,239,12
11025,Animal_11025,2023-02-15,Female,19,235,436
11026,Animal_11026,2018-03-03,Male,371,1,445
11027,Animal_11027,2011-01-21,Male,101,353,47
11028,Animal_11028,2014-04-03,Male,313,109,336
11029,Animal_11029,2013-07-28,Male,385,231,473
11030,Animal_11030,2022-08-29,Male,81,102,259
11031,Animal_11031,2024-01-04,Male,456,453,79
11032,Animal_11032,2010-01-08,Female,72,124,240
11033,Animal_11033,2022-05-22,Female,334,132,72
11034,Animal_11034,2020-05-02,Female,56,238,206
11035,Animal_11035,2010-01-30,Female,392,456,311
11036,Animal_11036,2022-03-22,Male,302,227,498
11037,Animal_11037,2022-04-10,Male,144,441,28
11038,Animal_11038,2020-12-25,Male,392,108,477
11039,Animal_11039,2022-07-07,Female,10,351,147
11040,Animal_11040,2013-11-04,Female,294,35,66
11041,Animal_11041,2012-05-20,Female,34,116,444
11042,Animal_11042,2017-09-09,Male,174,444,408
11043,Animal_11043,2020-01-22,Female,188,45,304
11044,Animal_11044,2013-06-14,Female,278,139,453
11045,Animal_11045,2022-03-15,Male,61,103,66
11046,Animal_11046,2020-08-16,Male,207,125,238
11047,Animal_11047,2011-11-19,Male,499,401,386
11048,Animal_11048,2023-07-16,Female,441,299,350
11049,Animal_11049,2010-06-03,Male,5,125,234
11050,Animal_11050,2020-05-27,Male,41,342,234
11051,Animal_11051,2020-07-30,Male,193,347,409
11052,Animal_11052,2024-05-02,Male,104,112,127
11053,Animal_11053,2014-10-21,Male,304,66,474
11054,Animal_11054,2015-03-07,Female,149,39,156
11055,Animal_11055,2017-12-04,Male,182,106,321
11056,Animal_11056,2022-08-17,Male,127,7,136
11057,Animal_11057,2024-07-13,Female,366,336,443
11058,Animal_11058,2018-03-07,Male,201,257,421
11059,Animal_11059,2010-11-28,Female,293,426,375
11060,Animal_11060,2012-06-15,Male,455,93,184
11061,Animal_11061,2011-11-12,Female,226,95,248
11062,Animal_11062,2021-08-07,Female,165,405,91
11063,Animal_11063,2014-07-02,Female,311,70,216
11064,Animal_11064,2024-12-28,Female,448,176,355
11065,Animal_11065,2017-04-09,Female,3,309,393
11066,Animal_11066,2019-05-10,Female,239,37,279
11067,Animal_11067,2013-04-15,Female,80,344,484
11068,Animal_11068,2014-09-12,Female,89,169,356
11069,Animal_11069,2023-12-24,Male,362,471,194
11070,Animal_11070,2022-02-07,Male,279,127,161
11071,Animal_11071,2016-05-18,Female,79,415,198
11072,Animal_11072,2018-10-24,Female,125,309,428
11073,Animal_11073,2017-01-03,Female,294,464,348
11074,Animal_11074,2016-07-10,Male,15,114,30
11075,Animal_11075,2015-01-27,Female,208,215,270
11076,Animal_11076,2013-11-01,Male,45,478,390
11077,Animal_11077,2012-01-19,Male,483,149,131
11078,Animal_11078,2023-05-15,Male,275,12,309
11079,Animal_11079,2010-01-21,Female,455,72,129
11080,Animal_11080,2013-10-26,Female,482,87,325
11081,Animal_11081,2019-06-19,Female,8,160,16
11082,Animal_11082,2021-08-19,Male,117,235,368
11083,Animal_11083,2018-03-01,Male,204,279,432
11084,Animal_11084,2017-09-02,Female,197,345,135
11085,Animal_11085,2016-07-23,Female,430,37,86
11086,Animal_11086,2018-01-12,Female,166,79,179
11087,Animal_11087,2010-06-02,Female,408,272,311
11088,Animal_11088,2013-06-09,Male,109,25,230
11089,Animal_11089,2020-04-19,Male,93,117,62
11090,Animal_11090,2024-09-04,Female,185,197,100
11091,Animal_11091,2013-10-27,Female,181,79,21
11092,Animal_11092,2016-12-16,Male,377,453,139
11093,Animal_11093,2020-09-21,Male,328,74,153
11094,Animal_11094,2014-01-16,Female,230,106,307
11095,Animal_11095,2022-04-30,Female,475,422,298
11096,Animal_11096,2021-04-16,Female,447,68,115
11097,Animal_11097,2013-01-11,Male,57,337,378
11098,Animal_11098,2016-03-17,Male,224,184,303
11099,Animal_11099,2020-11-09,Female,146,129,401
11100,Animal_11100,2019-02-21,Male,336,461,386
11101,Animal_11101,2017-12-30,Male,494,480,441
11102,Animal_11102,2020-05-12,Female,82,174,370
11103,Animal_11103,2013-07-14,Male,186,364,414
11104,Animal_11104,2020-01-04,Male,88,120,307
11105,Animal_11105,2024-01-22,Female,324,423,246
11106,Animal_11106,2018-06-20,Male,160,449,331
11107,Animal_11107,2024-01-18,Male,487,186,164
11108,Animal_11108,2018-11-24,Male,106,100,308
11109,Animal_11109,2020-12-22,Female,108,145,49
11110,Animal_11110,2011-09-14,Female,491,188,28
11111,Animal_11111,2022-03-22,Male,43,474,445
11112,Animal_11112,2020-06-30,Male,119,206,295
11113,Animal_11113,2017-01-21,Male,455,389,218
11114,Animal_11114,2019-05-13,Male,187,389,435
11115,Animal_11115,2020-04-16,Female,361,443,277
11116,Animal_11116,2012-07-23,Male,75,291,432
11117,Animal_11117,2021-10-09,Female,225,207,187
11118,Animal_11118,2018-10-04,Female,471,349,242
11119,Animal_11119,2014-07-05,Male,131,22,497
11120,Animal_11120,2022-03-17,Male,238,448,222
11121,Animal_11121,2023-10-29,Female,273,192,445
11122,Animal_11122,2011-11-11,Female,21,462,157
11123,Animal_11123,2016-06-27,Female,479,322,180
11124,Animal_11124,2024-04-21,Female,145,288,480
11125,Animal_11125,2013-01-27,Male,402,199,121
11126,Animal_11126,2011-05-14,Male,363,314,91
11127,Animal_11127,2012-10-16,Female,67,8,428
11128,Animal_11128,2019-12-16,Male,379,425,459
11129,Animal_11129,2015-03-21,Female,483,251,467
11130,Animal_11130,2016-03-30,Male,137,387,169
11131,Animal_11131,2012-02-11,Male,175,164,61
11132,Animal_11132,2017-08-04,Male,35,120,469
11133,Animal_11133,2014-06-17,Female,1,155,204
11134,Animal_11134,2019-04-19,Male,477,345,111
11135,Animal_11135,2022-03-21,Male,163,190,263
11136,Animal_11136,2010-09-06,Female,202,149,319
11137,Animal_11137,2017-04-12,Female,280,120,444
11138,Animal_11138,2016-03-05,Male,35,263,309
11139,Animal_11139,2023-10-15,Male,394,157,16
11140,Animal_11140,2020-12-13,Female,373,98,194
11141,Animal_11141,2017-01-30,Male,33,429,443
11142,Animal_11142,2010-11-20,Female,160,102,189
11143,Animal_11143,2016-05-03,Male,68,139,86
11144,Animal_11144,2023-08-03,Female,289,471,66
11145,Animal_11145,2016-12-21,Female,422,224,239
11146,Animal_11146,2015-08-28,Male,25,60,443
11147,Animal_11147,2014-03-28,Male,493,141,368
11148,Animal_11148,2019-07-05,Female,400,160,242
11149,Animal_11149,2012-03-01,Male,385,298,373
11150,Animal_11150,2023-11-07,Male,468,4,219
11151,Animal_11151,2010-09-10,Male,154,477,433
11152,Animal_11152,2016-01-30,Female,191,183,462
11153,Animal_11153,2013-05-23,Male,73,250,30
11154,Animal_11154,2020-03-25,Female,97,255,305
11155,Animal_11155,2024-08-11,Female,206,275,144
11156,Animal_11156,2010-09-22,Female,80,450,15
11157,Animal_11157,2018-08-08,Male,57,196,257
11158,Animal_11158,2013-08-03,Female,316,403,465
11159,Animal_11159,2023-07-23,Male,21,53,181
11160,Animal_11160,2010-12-21,Male,164,327,366
11161,Animal_11161,2016-11-11,Male,63,458,489
11162,Animal_11162,2024-06-28,Female,351,235,366
11163,Animal_11163,2019-12-05,Male,193,458,308
11164,Animal_11164,2010-06-21,Female,34,28,373
11165,Animal_11165,2021-04-21,Female,211,310,397
11166,Animal_11166,2023-11-19,Male,253,36,223
11167,Animal_11167,2022-11-06,Male,375,484,153
11168,Animal_11168,2019-04-10,Male,17,418,163
11169,Animal_11169,2011-06-17,Male,182,363,283
11170,Animal_11170,2016-09-05,Female,497,199,221
11171,Animal_11171,2018-04-05,Male,469,374,45
11172,Animal_11172,2015-04-09,Female,198,485,273
